"GEO_ID","NAME","B25014I_001E","B25014I_001M","B25014I_002E","B25014I_002M","B25014I_003E","B25014I_003M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!1.00 or less occupants per room","Margin of Error!!Total!!1.00 or less occupants per room","Estimate!!Total!!1.01 or more occupants per room","Margin of Error!!Total!!1.01 or more occupants per room"
"8600000US01852","ZCTA5 01852","2299","283","2147","290","152","75"
"8600000US01854","ZCTA5 01854","2136","264","2071","262","65","50"
"8600000US01860","ZCTA5 01860","16","27","16","27","0","17"
"8600000US01862","ZCTA5 01862","159","148","159","148","0","19"
"8600000US01863","ZCTA5 01863","145","106","145","106","0","17"
"8600000US01864","ZCTA5 01864","32","32","32","32","0","19"
"8600000US01867","ZCTA5 01867","186","92","186","92","0","23"
"8600000US01876","ZCTA5 01876","120","71","120","71","0","26"
"8600000US01879","ZCTA5 01879","110","103","110","103","0","19"
"8600000US01880","ZCTA5 01880","380","136","300","97","80","100"
"8600000US01886","ZCTA5 01886","201","100","201","100","0","23"
"8600000US01887","ZCTA5 01887","105","74","105","74","0","23"
"8600000US01890","ZCTA5 01890","82","47","82","47","0","23"
"8600000US01901","ZCTA5 01901","355","130","278","108","77","66"
"8600000US01902","ZCTA5 01902","6275","459","5234","455","1041","237"
"8600000US01904","ZCTA5 01904","1060","244","919","221","141","144"
"8600000US01905","ZCTA5 01905","2746","212","2336","243","410","115"
"8600000US01906","ZCTA5 01906","356","145","356","145","0","23"
"8600000US01907","ZCTA5 01907","150","113","150","113","0","19"
"8600000US01908","ZCTA5 01908","26","29","26","29","0","12"
"8600000US01913","ZCTA5 01913","95","70","95","70","0","19"
"8600000US01915","ZCTA5 01915","483","156","460","156","23","30"
"8600000US01921","ZCTA5 01921","36","41","36","41","0","17"
"8600000US01922","ZCTA5 01922","0","12","0","12","0","12"
"8600000US01923","ZCTA5 01923","337","165","295","158","42","39"
"8600000US01929","ZCTA5 01929","10","17","10","17","0","12"
"8600000US01930","ZCTA5 01930","213","94","162","78","51","64"
"8600000US01937","ZCTA5 01937","0","12","0","12","0","12"
"8600000US01938","ZCTA5 01938","73","54","73","54","0","19"
"8600000US01940","ZCTA5 01940","70","53","70","53","0","19"
"8600000US01944","ZCTA5 01944","16","19","16","19","0","17"
"8600000US01945","ZCTA5 01945","300","166","277","158","23","36"
"8600000US01949","ZCTA5 01949","38","44","38","44","0","17"
"8600000US01950","ZCTA5 01950","65","55","65","55","0","19"
"8600000US01951","ZCTA5 01951","50","77","50","77","0","12"
"8600000US01952","ZCTA5 01952","78","53","78","53","0","17"
"8600000US01960","ZCTA5 01960","1806","238","1679","238","127","101"
"8600000US01966","ZCTA5 01966","25","26","14","20","11","18"
"8600000US01969","ZCTA5 01969","16","26","16","26","0","17"
"8600000US01970","ZCTA5 01970","2675","297","2423","264","252","136"
"8600000US01982","ZCTA5 01982","28","37","28","37","0","17"
"8600000US01983","ZCTA5 01983","36","42","36","42","0","17"
"8600000US01984","ZCTA5 01984","14","23","14","23","0","17"
"8600000US01985","ZCTA5 01985","30","27","30","27","0","12"
"8600000US02019","ZCTA5 02019","178","128","178","128","0","19"
"8600000US02021","ZCTA5 02021","321","227","321","227","0","23"
"8600000US02025","ZCTA5 02025","17","28","17","28","0","17"
"8600000US02026","ZCTA5 02026","744","238","730","238","14","20"
"8600000US02030","ZCTA5 02030","112","85","112","85","0","17"
"8600000US02032","ZCTA5 02032","31","47","31","47","0","12"
"8600000US02035","ZCTA5 02035","115","116","115","116","0","19"
"8600000US02038","ZCTA5 02038","203","118","203","118","0","26"
"8600000US02043","ZCTA5 02043","67","47","67","47","0","23"
"8600000US02045","ZCTA5 02045","100","57","100","57","0","19"
"8600000US02047","ZCTA5 02047","0","12","0","12","0","12"
"8600000US02048","ZCTA5 02048","273","136","273","136","0","23"
"8600000US02050","ZCTA5 02050","70","57","70","57","0","23"
"8600000US02052","ZCTA5 02052","69","56","69","56","0","19"
"8600000US02053","ZCTA5 02053","94","65","94","65","0","19"
"8600000US02054","ZCTA5 02054","85","65","85","65","0","17"
"8600000US02056","ZCTA5 02056","65","43","65","43","0","19"
"8600000US02061","ZCTA5 02061","6","10","6","10","0","19"
"8600000US02062","ZCTA5 02062","473","146","386","125","87","76"
"8600000US02066","ZCTA5 02066","0","19","0","19","0","19"
"8600000US02067","ZCTA5 02067","196","109","177","104","19","31"
"8600000US02071","ZCTA5 02071","0","12","0","12","0","12"
"8600000US02072","ZCTA5 02072","416","154","416","154","0","23"
"8600000US02081","ZCTA5 02081","378","175","323","161","55","84"
"8600000US02090","ZCTA5 02090","65","47","65","47","0","19"
"8600000US02093","ZCTA5 02093","97","53","97","53","0","19"
"8600000US02108","ZCTA5 02108","97","87","97","87","0","12"
"8600000US02109","ZCTA5 02109","68","55","68","55","0","12"
"8600000US02110","ZCTA5 02110","35","37","35","37","0","12"
"8600000US02111","ZCTA5 02111","197","134","197","134","0","17"
"8600000US02113","ZCTA5 02113","293","107","293","107","0","17"
"8600000US02114","ZCTA5 02114","807","251","807","251","0","19"
"8600000US02115","ZCTA5 02115","1610","272","1513","277","97","50"
"8600000US02116","ZCTA5 02116","859","245","841","246","18","20"
"8600000US02118","ZCTA5 02118","1979","271","1854","260","125","84"
"8600000US02119","ZCTA5 02119","3405","318","3284","315","121","79"
"8600000US02120","ZCTA5 02120","1277","171","1275","170","2","7"
"8600000US02121","ZCTA5 02121","3211","324","2972","336","239","122"
"8600000US02122","ZCTA5 02122","938","244","905","241","33","38"
"8600000US02124","ZCTA5 02124","3173","378","3099","376","74","52"
"8600000US02125","ZCTA5 02125","2337","255","2250","256","87","51"
"8600000US02126","ZCTA5 02126","1389","236","1320","240","69","67"
"8600000US02127","ZCTA5 02127","1747","238","1705","240","42","28"
"8600000US02128","ZCTA5 02128","7130","402","5909","429","1221","239"
"8600000US02129","ZCTA5 02129","762","184","701","183","61","50"
"8600000US02130","ZCTA5 02130","3337","317","3162","316","175","93"
"8600000US02131","ZCTA5 02131","2818","286","2717","281","101","67"
"8600000US02132","ZCTA5 02132","463","140","437","140","26","34"
"8600000US02134","ZCTA5 02134","940","236","881","230","59","54"
"8600000US02135","ZCTA5 02135","1654","285","1467","271","187","98"
"8600000US02136","ZCTA5 02136","2857","283","2733","288","124","79"
"8600000US02138","ZCTA5 02138","932","197","903","196","29","29"
"8600000US02139","ZCTA5 02139","1168","236","1158","235","10","16"
"8600000US02140","ZCTA5 02140","550","142","467","164","83","90"
"8600000US02141","ZCTA5 02141","827","177","824","176","3","5"
"8600000US02142","ZCTA5 02142","164","79","164","79","0","12"
"8600000US02143","ZCTA5 02143","655","177","614","172","41","56"
"8600000US02144","ZCTA5 02144","557","213","557","213","0","23"
"8600000US02145","ZCTA5 02145","1240","209","1032","201","208","101"
"8600000US02148","ZCTA5 02148","1728","302","1668","293","60","76"
"8600000US02149","ZCTA5 02149","3126","370","2847","389","279","169"
"8600000US02150","ZCTA5 02150","7232","310","6180","388","1052","204"
"8600000US02151","ZCTA5 02151","4693","409","4291","432","402","159"
"8600000US02152","ZCTA5 02152","475","119","453","117","22","35"
"8600000US02155","ZCTA5 02155","885","232","837","229","48","43"
"8600000US02163","ZCTA5 02163","99","57","99","57","0","12"
"8600000US02169","ZCTA5 02169","724","214","724","214","0","29"
"8600000US02170","ZCTA5 02170","85","58","85","58","0","19"
"8600000US02171","ZCTA5 02171","248","105","248","105","0","19"
"8600000US02176","ZCTA5 02176","377","171","377","171","0","23"
"8600000US02180","ZCTA5 02180","336","131","336","131","0","23"
"8600000US02184","ZCTA5 02184","280","117","274","117","6","9"
"8600000US02186","ZCTA5 02186","241","104","241","104","0","23"
"8600000US02188","ZCTA5 02188","135","93","88","69","47","58"
"8600000US02189","ZCTA5 02189","217","138","217","138","0","19"
"8600000US02190","ZCTA5 02190","197","92","197","92","0","19"
"8600000US02191","ZCTA5 02191","67","53","67","53","0","17"
"8600000US02199","ZCTA5 02199","53","83","53","83","0","12"
"8600000US02203","ZCTA5 02203","0","12","0","12","0","12"
"8600000US02210","ZCTA5 02210","50","34","45","35","5","9"
"8600000US02215","ZCTA5 02215","884","212","884","212","0","23"
"8600000US02301","ZCTA5 02301","2254","279","2140","270","114","89"
"8600000US02302","ZCTA5 02302","1030","210","1030","210","0","26"
"8600000US02322","ZCTA5 02322","32","32","32","32","0","12"
"8600000US02324","ZCTA5 02324","126","89","126","89","0","23"
"8600000US02330","ZCTA5 02330","12","20","12","20","0","19"
"8600000US02332","ZCTA5 02332","31","30","31","30","0","19"
"8600000US02333","ZCTA5 02333","76","58","76","58","0","19"
"8600000US02338","ZCTA5 02338","17","28","17","28","0","17"
"8600000US02339","ZCTA5 02339","19","24","19","24","0","19"
"8600000US02341","ZCTA5 02341","26","27","26","27","0","19"
"8600000US02343","ZCTA5 02343","102","77","102","77","0","19"
"8600000US02346","ZCTA5 02346","219","137","219","137","0","23"
"8600000US02347","ZCTA5 02347","90","43","90","43","0","19"
"8600000US02351","ZCTA5 02351","83","57","83","57","0","19"
"8600000US02356","ZCTA5 02356","94","64","94","64","0","19"
"8600000US02357","ZCTA5 02357","0","12","0","12","0","12"
"8600000US02359","ZCTA5 02359","15","16","15","16","0","19"
"8600000US02360","ZCTA5 02360","250","128","250","128","0","29"
"8600000US02364","ZCTA5 02364","27","42","27","42","0","19"
"8600000US02366","ZCTA5 02366","0","12","0","12","0","12"
"8600000US02367","ZCTA5 02367","17","17","17","17","0","12"
"8600000US02368","ZCTA5 02368","812","212","760","206","52","61"
"8600000US02370","ZCTA5 02370","203","156","203","156","0","19"
"8600000US02375","ZCTA5 02375","70","38","70","38","0","19"
"8600000US02379","ZCTA5 02379","88","68","59","56","29","40"
"8600000US02382","ZCTA5 02382","83","46","83","46","0","19"
"8600000US02420","ZCTA5 02420","85","47","85","47","0","19"
"8600000US02421","ZCTA5 02421","103","59","103","59","0","19"
"8600000US02445","ZCTA5 02445","592","180","592","180","0","23"
"8600000US02446","ZCTA5 02446","982","221","893","205","89","71"
"8600000US02451","ZCTA5 02451","442","124","376","133","66","63"
"8600000US02452","ZCTA5 02452","265","121","265","121","0","19"
"8600000US02453","ZCTA5 02453","1422","234","1246","249","176","133"
"8600000US02457","ZCTA5 02457","0","12","0","12","0","12"
"8600000US02458","ZCTA5 02458","252","129","252","129","0","19"
"8600000US02459","ZCTA5 02459","183","109","183","109","0","19"
"8600000US02460","ZCTA5 02460","91","62","91","62","0","17"
"8600000US02461","ZCTA5 02461","104","63","104","63","0","17"
"8600000US02462","ZCTA5 02462","28","26","28","26","0","12"
"8600000US02464","ZCTA5 02464","48","33","48","33","0","12"
"8600000US02465","ZCTA5 02465","146","74","146","74","0","19"
"8600000US02466","ZCTA5 02466","123","81","123","81","0","17"
"8600000US02467","ZCTA5 02467","225","108","202","105","23","37"
"8600000US02468","ZCTA5 02468","58","34","58","34","0","17"
"8600000US02472","ZCTA5 02472","1100","250","1081","247","19","30"
"8600000US02474","ZCTA5 02474","361","117","346","114","15","25"
"8600000US02476","ZCTA5 02476","174","82","166","79","8","13"
"8600000US02478","ZCTA5 02478","337","93","328","93","9","14"
"8600000US02481","ZCTA5 02481","188","88","188","88","0","19"
"8600000US02482","ZCTA5 02482","149","99","149","99","0","19"
"8600000US02492","ZCTA5 02492","107","77","107","77","0","23"
"8600000US02493","ZCTA5 02493","79","61","79","61","0","19"
"8600000US02494","ZCTA5 02494","90","68","90","68","0","19"
"8600000US02532","ZCTA5 02532","122","74","60","55","62","72"
"8600000US02534","ZCTA5 02534","0","12","0","12","0","12"
"8600000US02535","ZCTA5 02535","10","13","10","13","0","12"
"8600000US02536","ZCTA5 02536","165","109","124","92","41","56"
"8600000US02537","ZCTA5 02537","0","17","0","17","0","17"
"8600000US02538","ZCTA5 02538","59","88","59","88","0","12"
"8600000US02539","ZCTA5 02539","18","25","18","25","0","12"
"8600000US02540","ZCTA5 02540","31","24","31","24","0","17"
"8600000US02542","ZCTA5 02542","55","39","55","39","0","12"
"8600000US02543","ZCTA5 02543","0","12","0","12","0","12"
"8600000US02553","ZCTA5 02553","0","12","0","12","0","12"
"8600000US02554","ZCTA5 02554","65","43","54","40","11","13"
"8600000US02556","ZCTA5 02556","0","12","0","12","0","12"
"8600000US02557","ZCTA5 02557","12","22","12","22","0","12"
"8600000US02558","ZCTA5 02558","0","12","0","12","0","12"
"8600000US02559","ZCTA5 02559","9","16","9","16","0","12"
"8600000US02561","ZCTA5 02561","0","12","0","12","0","12"
"8600000US02562","ZCTA5 02562","24","31","24","31","0","12"
"8600000US02563","ZCTA5 02563","94","58","94","58","0","17"
"8600000US02564","ZCTA5 02564","0","12","0","12","0","12"
"8600000US02568","ZCTA5 02568","44","60","44","60","0","12"
"8600000US02571","ZCTA5 02571","95","110","95","110","0","19"
"8600000US02575","ZCTA5 02575","10","18","10","18","0","12"
"8600000US02576","ZCTA5 02576","21","33","21","33","0","12"
"8600000US02584","ZCTA5 02584","0","12","0","12","0","12"
"8600000US02601","ZCTA5 02601","372","112","240","99","132","73"
"8600000US02630","ZCTA5 02630","0","12","0","12","0","12"
"8600000US02631","ZCTA5 02631","46","59","46","59","0","17"
"8600000US02632","ZCTA5 02632","6","10","6","10","0","19"
"8600000US02633","ZCTA5 02633","23","26","15","23","8","12"
"8600000US02635","ZCTA5 02635","27","28","27","28","0","12"
"8600000US02637","ZCTA5 02637","0","12","0","12","0","12"
"8600000US02638","ZCTA5 02638","13","15","13","15","0","12"
"8600000US02639","ZCTA5 02639","46","72","46","72","0","12"
"8600000US02641","ZCTA5 02641","0","12","0","12","0","12"
"8600000US02642","ZCTA5 02642","10","16","10","16","0","12"
"8600000US02643","ZCTA5 02643","0","12","0","12","0","12"
"8600000US02644","ZCTA5 02644","74","84","74","84","0","12"
"8600000US02645","ZCTA5 02645","69","44","69","44","0","17"
"8600000US02646","ZCTA5 02646","10","16","10","16","0","12"
"8600000US02647","ZCTA5 02647","0","12","0","12","0","12"
"8600000US02648","ZCTA5 02648","24","38","24","38","0","17"
"8600000US02649","ZCTA5 02649","44","33","44","33","0","19"
"8600000US02650","ZCTA5 02650","12","27","12","27","0","12"
"8600000US02651","ZCTA5 02651","0","12","0","12","0","12"
"8600000US02652","ZCTA5 02652","0","12","0","12","0","12"
"8600000US02653","ZCTA5 02653","9","14","9","14","0","17"
"8600000US02655","ZCTA5 02655","40","67","40","67","0","12"
"8600000US02657","ZCTA5 02657","46","51","46","51","0","12"
"8600000US02659","ZCTA5 02659","5","8","5","8","0","12"
"8600000US02660","ZCTA5 02660","25","35","0","17","25","35"
"8600000US02663","ZCTA5 02663","0","12","0","12","0","12"
"8600000US02664","ZCTA5 02664","50","48","50","48","0","17"
"8600000US02666","ZCTA5 02666","0","12","0","12","0","12"
"8600000US02667","ZCTA5 02667","0","12","0","12","0","12"
"8600000US02668","ZCTA5 02668","0","12","0","12","0","12"
"8600000US02669","ZCTA5 02669","0","12","0","12","0","12"
"8600000US02670","ZCTA5 02670","21","20","21","20","0","12"
"8600000US02671","ZCTA5 02671","8","12","8","12","0","12"
"8600000US02672","ZCTA5 02672","0","12","0","12","0","12"
"8600000US02673","ZCTA5 02673","85","73","85","73","0","17"
"8600000US02675","ZCTA5 02675","10","14","10","14","0","17"
"8600000US02702","ZCTA5 02702","9","14","9","14","0","12"
"8600000US02703","ZCTA5 02703","786","175","739","177","47","49"
"8600000US02713","ZCTA5 02713","0","12","0","12","0","12"
"8600000US02715","ZCTA5 02715","0","12","0","12","0","12"
"8600000US02717","ZCTA5 02717","0","12","0","12","0","12"
"8600000US02718","ZCTA5 02718","34","53","34","53","0","17"
"8600000US02719","ZCTA5 02719","55","53","55","53","0","19"
"8600000US02720","ZCTA5 02720","691","183","672","189","19","31"
"8600000US02721","ZCTA5 02721","852","200","843","201","9","12"
"8600000US02723","ZCTA5 02723","701","212","701","212","0","19"
"8600000US02724","ZCTA5 02724","827","205","747","202","80","67"
"8600000US02725","ZCTA5 02725","13","20","13","20","0","12"
"8600000US02726","ZCTA5 02726","35","33","35","33","0","19"
"8600000US02738","ZCTA5 02738","10","16","10","16","0","17"
"8600000US02739","ZCTA5 02739","108","86","108","86","0","17"
"8600000US02740","ZCTA5 02740","2567","281","2499","290","68","61"
"8600000US02743","ZCTA5 02743","61","56","61","56","0","19"
"8600000US02744","ZCTA5 02744","812","195","718","176","94","73"
"8600000US02745","ZCTA5 02745","700","176","649","172","51","56"
"8600000US02746","ZCTA5 02746","1845","194","1733","197","112","57"
"8600000US02747","ZCTA5 02747","34","41","34","41","0","23"
"8600000US02748","ZCTA5 02748","40","40","40","40","0","19"
"8600000US02760","ZCTA5 02760","452","156","448","155","4","9"
"8600000US02762","ZCTA5 02762","18","27","18","27","0","17"
"8600000US02763","ZCTA5 02763","0","12","0","12","0","12"
"8600000US02764","ZCTA5 02764","48","60","48","60","0","12"
"8600000US02766","ZCTA5 02766","68","44","68","44","0","19"
"8600000US02767","ZCTA5 02767","57","60","57","60","0","19"
"8600000US02769","ZCTA5 02769","31","32","31","32","0","19"
"8600000US02770","ZCTA5 02770","0","17","0","17","0","17"
"8600000US02771","ZCTA5 02771","75","63","75","63","0","19"
"8600000US02777","ZCTA5 02777","10","17","10","17","0","19"
"8600000US02779","ZCTA5 02779","0","17","0","17","0","17"
"8600000US02780","ZCTA5 02780","1057","208","1016","211","41","40"
"8600000US02790","ZCTA5 02790","55","52","38","43","17","26"
"8600000US02791","ZCTA5 02791","0","12","0","12","0","12"
"8600000US02802","ZCTA5 02802","18","29","0","13","18","29"
"8600000US02804","ZCTA5 02804","0","13","0","13","0","13"
"8600000US02806","ZCTA5 02806","125","70","125","70","0","20"
"8600000US02807","ZCTA5 02807","0","13","0","13","0","13"
"8600000US02808","ZCTA5 02808","15","23","15","23","0","13"
"8600000US02809","ZCTA5 02809","270","115","270","115","0","24"
"8600000US02812","ZCTA5 02812","0","13","0","13","0","13"
"8600000US02813","ZCTA5 02813","10","16","10","16","0","18"
"8600000US02814","ZCTA5 02814","46","46","46","46","0","18"
"8600000US02815","ZCTA5 02815","0","13","0","13","0","13"
"8600000US02816","ZCTA5 02816","245","126","228","131","17","28"
"8600000US02817","ZCTA5 02817","37","45","37","45","0","18"
"8600000US02818","ZCTA5 02818","118","66","118","66","0","20"
"8600000US02822","ZCTA5 02822","0","18","0","18","0","18"
"8600000US02825","ZCTA5 02825","15","23","15","23","0","18"
"8600000US02826","ZCTA5 02826","0","13","0","13","0","13"
"8600000US02827","ZCTA5 02827","7","11","7","11","0","13"
"8600000US02828","ZCTA5 02828","140","104","140","104","0","18"
"8600000US02830","ZCTA5 02830","22","34","22","34","0","18"
"8600000US02831","ZCTA5 02831","31","36","31","36","0","13"
"8600000US02832","ZCTA5 02832","0","13","0","13","0","13"
"8600000US02833","ZCTA5 02833","0","13","0","13","0","13"
"8600000US02835","ZCTA5 02835","14","23","14","23","0","18"
"8600000US02836","ZCTA5 02836","0","13","0","13","0","13"
"8600000US02837","ZCTA5 02837","71","64","71","64","0","13"
"8600000US02838","ZCTA5 02838","11","18","11","18","0","13"
"8600000US02839","ZCTA5 02839","0","13","0","13","0","13"
"8600000US02840","ZCTA5 02840","785","188","713","204","72","73"
"8600000US02841","ZCTA5 02841","0","13","0","13","0","13"
"8600000US02842","ZCTA5 02842","419","176","419","176","0","20"
"8600000US02852","ZCTA5 02852","190","91","190","91","0","24"
"8600000US02857","ZCTA5 02857","48","51","48","51","0","18"
"8600000US02858","ZCTA5 02858","0","13","0","13","0","13"
"8600000US02859","ZCTA5 02859","62","91","62","91","0","18"
"8600000US02860","ZCTA5 02860","4646","357","4422","347","224","108"
"8600000US02861","ZCTA5 02861","1002","177","1002","177","0","21"
"8600000US02863","ZCTA5 02863","3774","254","3390","296","384","107"
"8600000US02864","ZCTA5 02864","698","237","698","237","0","27"
"8600000US02865","ZCTA5 02865","275","126","275","126","0","20"
"8600000US02871","ZCTA5 02871","162","109","162","109","0","20"
"8600000US02872","ZCTA5 02872","0","13","0","13","0","13"
"8600000US02873","ZCTA5 02873","0","13","0","13","0","13"
"8600000US02874","ZCTA5 02874","28","41","28","41","0","18"
"8600000US02875","ZCTA5 02875","0","13","0","13","0","13"
