"GEO_ID","NAME","B03003_001E","B03003_001M","B03003_002E","B03003_002M","B03003_003E","B03003_003M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Not Hispanic or Latino","Margin of Error!!Total!!Not Hispanic or Latino","Estimate!!Total!!Hispanic or Latino","Margin of Error!!Total!!Hispanic or Latino"
"8600000US72860","ZCTA5 72860","611","289","611","289","0","12"
"8600000US72901","ZCTA5 72901","20985","1118","16973","901","4012","736"
"8600000US72921","ZCTA5 72921","14292","977","13784","981","508","315"
"8600000US72923","ZCTA5 72923","4857","35","4659","212","198","212"
"8600000US72940","ZCTA5 72940","2881","553","2849","550","32","33"
"8600000US72012","ZCTA5 72012","13073","775","12728","778","345","290"
"8600000US72016","ZCTA5 72016","3076","507","2912","483","164","123"
"8600000US72017","ZCTA5 72017","540","127","540","127","0","12"
"8600000US72027","ZCTA5 72027","1404","277","1391","276","13","18"
"8600000US72029","ZCTA5 72029","1908","210","1852","221","56","57"
"8600000US72065","ZCTA5 72065","5205","507","5175","508","30","31"
"8600000US72073","ZCTA5 72073","1085","206","1085","206","0","12"
"8600000US72080","ZCTA5 72080","368","132","368","132","0","12"
"8600000US72084","ZCTA5 72084","1335","226","1086","221","249","90"
"8600000US72135","ZCTA5 72135","2459","347","2448","345","11","18"
"8600000US72157","ZCTA5 72157","1362","362","1316","357","46","45"
"8600000US72170","ZCTA5 72170","230","76","230","76","0","12"
"8600000US72179","ZCTA5 72179","370","217","370","217","0","12"
"8600000US72209","ZCTA5 72209","32016","1857","25351","1676","6665","1104"
"8600000US72311","ZCTA5 72311","117","82","114","82","3","5"
"8600000US72417","ZCTA5 72417","5024","571","5001","576","23","29"
"8600000US72422","ZCTA5 72422","4549","231","4433","268","116","118"
"8600000US72455","ZCTA5 72455","12279","611","12098","602","181","76"
"8600000US72462","ZCTA5 72462","353","113","353","113","0","12"
"8600000US72478","ZCTA5 72478","370","160","344","171","26","52"
"8600000US72482","ZCTA5 72482","1106","191","1064","193","42","38"
"8600000US72515","ZCTA5 72515","0","12","0","12","0","12"
"8600000US72528","ZCTA5 72528","7","11","7","11","0","12"
"8600000US72531","ZCTA5 72531","1037","351","1037","351","0","12"
"8600000US72534","ZCTA5 72534","1550","530","1550","530","0","12"
"8600000US72632","ZCTA5 72632","4272","484","4150","480","122","111"
"8600000US72638","ZCTA5 72638","7202","573","5558","587","1644","289"
"8600000US72662","ZCTA5 72662","2843","451","2770","425","73","68"
"8600000US72663","ZCTA5 72663","196","118","190","115","6","11"
"8600000US72672","ZCTA5 72672","282","119","278","118","4","8"
"8600000US72687","ZCTA5 72687","6460","573","6327","562","133","89"
"8600000US72703","ZCTA5 72703","32352","1566","29923","1530","2429","636"
"8600000US72715","ZCTA5 72715","15919","535","15596","505","323","171"
"8600000US72734","ZCTA5 72734","8469","708","7798","748","671","319"
"8600000US72738","ZCTA5 72738","2478","471","2276","473","202","132"
"8600000US72749","ZCTA5 72749","122","121","122","121","0","12"
"8600000US72760","ZCTA5 72760","297","156","285","154","12","22"
"8600000US72761","ZCTA5 72761","22337","823","17448","789","4889","671"
"8600000US72773","ZCTA5 72773","1257","284","1229","282","28","45"
"8600000US72776","ZCTA5 72776","554","208","538","204","16","27"
"8600000US72823","ZCTA5 72823","6003","470","5957","462","46","46"
"8600000US72826","ZCTA5 72826","46","30","41","27","5","8"
"8600000US72838","ZCTA5 72838","110","85","110","85","0","12"
"8600000US72851","ZCTA5 72851","630","168","630","168","0","12"
"8600000US72852","ZCTA5 72852","115","72","115","72","0","12"
"8600000US72853","ZCTA5 72853","1771","354","1373","275","398","191"
"8600000US72933","ZCTA5 72933","5828","601","5701","595","127","106"
"8600000US72865","ZCTA5 72865","1562","336","1546","336","16","24"
"8600000US72908","ZCTA5 72908","13698","950","12605","870","1093","608"
"8600000US72927","ZCTA5 72927","8338","438","7894","466","444","129"
"8600000US72934","ZCTA5 72934","778","298","774","298","4","6"
"8600000US73764","ZCTA5 73764","144","75","135","70","9","15"
"8600000US73933","ZCTA5 73933","1504","101","1120","92","384","45"
"8600000US73950","ZCTA5 73950","1408","170","792","130","616","133"
"8600000US73951","ZCTA5 73951","1117","193","846","159","271","101"
"8600000US73038","ZCTA5 73038","1924","155","1837","149","87","41"
"8600000US73093","ZCTA5 73093","3054","287","2873","292","181","102"
"8600000US73441","ZCTA5 73441","165","57","156","58","9","11"
"8600000US73491","ZCTA5 73491","733","104","709","104","24","14"
"8600000US73650","ZCTA5 73650","1128","254","1020","212","108","135"
"8600000US73720","ZCTA5 73720","146","56","143","55","3","7"
"8600000US73503","ZCTA5 73503","10882","740","8893","699","1989","415"
"8600000US73554","ZCTA5 73554","3326","180","2866","174","460","79"
"8600000US73625","ZCTA5 73625","653","158","587","147","66","55"
"8600000US73739","ZCTA5 73739","316","102","314","101","2","5"
"8600000US73851","ZCTA5 73851","150","77","150","77","0","9"
"8600000US73946","ZCTA5 73946","56","36","56","36","0","9"
"8600000US73012","ZCTA5 73012","37639","1134","34810","1284","2829","606"
"8600000US73019","ZCTA5 73019","0","9","0","9","0","9"
"8600000US73025","ZCTA5 73025","13019","869","12559","872","460","215"
"8600000US73705","ZCTA5 73705","330","100","306","100","24","28"
"8600000US73841","ZCTA5 73841","1329","218","1131","182","198","74"
"8600000US73055","ZCTA5 73055","10034","439","9669","441","365","133"
"8600000US73078","ZCTA5 73078","10718","582","9978","581","740","236"
"8600000US75644","ZCTA5 75644","13387","841","11868","815","1519","394"
"8600000US75650","ZCTA5 75650","9493","757","9214","800","279","288"
"8600000US75657","ZCTA5 75657","7722","468","7303","449","419","146"
"8600000US75661","ZCTA5 75661","2917","615","2317","580","600","266"
"8600000US75668","ZCTA5 75668","2285","400","2113","393","172","100"
"8600000US75669","ZCTA5 75669","489","178","489","178","0","13"
"8600000US75693","ZCTA5 75693","7122","360","6067","448","1055","447"
"8600000US75703","ZCTA5 75703","41842","1803","37971","1607","3871","821"
"8600000US75705","ZCTA5 75705","3555","799","3208","678","347","420"
"8600000US75707","ZCTA5 75707","14157","1431","12621","1237","1536","666"
"8600000US75758","ZCTA5 75758","8119","738","7835","715","284","176"
"8600000US75472","ZCTA5 75472","3685","369","3466","358","219","125"
"8600000US75491","ZCTA5 75491","4913","541","4587","522","326","197"
"8600000US75501","ZCTA5 75501","35834","1246","32693","1309","3141","593"
"8600000US75571","ZCTA5 75571","2971","499","2886","509","85","89"
"8600000US75603","ZCTA5 75603","5954","729","5115","705","839","227"
"8600000US75652","ZCTA5 75652","16946","826","13663","858","3283","532"
"8600000US75686","ZCTA5 75686","13132","437","9929","352","3203","238"
"8600000US75706","ZCTA5 75706","9505","1620","5814","1193","3691","1033"
"8600000US75766","ZCTA5 75766","27008","724","18332","687","8676","476"
"8600000US75789","ZCTA5 75789","7972","862","6950","804","1022","333"
"8600000US75845","ZCTA5 75845","3137","425","2855","415","282","150"
"8600000US75850","ZCTA5 75850","674","314","669","315","5","11"
"8600000US75855","ZCTA5 75855","2968","484","2576","458","392","254"
"8600000US75930","ZCTA5 75930","2026","384","2026","384","0","13"
"8600000US75944","ZCTA5 75944","1265","219","1248","213","17","19"
"8600000US75964","ZCTA5 75964","19717","1213","12370","944","7347","733"
"8600000US75977","ZCTA5 75977","395","152","385","153","10","16"
"8600000US75980","ZCTA5 75980","2472","364","2322","316","150","166"
"8600000US75764","ZCTA5 75764","166","69","153","66","13","17"
"8600000US75840","ZCTA5 75840","6627","575","5903","545","724","277"
"8600000US75934","ZCTA5 75934","204","136","177","128","27","30"
"8600000US75853","ZCTA5 75853","538","171","505","169","33","33"
"8600000US75859","ZCTA5 75859","1815","337","1684","347","131","104"
"8600000US75933","ZCTA5 75933","1469","521","1355","524","114","102"
"8600000US75941","ZCTA5 75941","8826","486","5591","421","3235","442"
"8600000US75570","ZCTA5 75570","11024","495","9471","469","1553","343"
"8600000US75601","ZCTA5 75601","16144","994","12667","983","3477","624"
"8600000US75638","ZCTA5 75638","5777","550","5100","569","677","186"
"8600000US75651","ZCTA5 75651","1870","510","1842","496","28","58"
"8600000US75654","ZCTA5 75654","12450","961","10097","856","2353","577"
"8600000US75704","ZCTA5 75704","10352","1353","6280","1103","4072","876"
"8600000US75756","ZCTA5 75756","4611","460","3652","459","959","266"
"8600000US75757","ZCTA5 75757","12408","995","11350","923","1058","339"
"8600000US75760","ZCTA5 75760","2392","500","2356","491","36","55"
"8600000US75765","ZCTA5 75765","7292","570","7000","548","292","116"
"8600000US75771","ZCTA5 75771","20488","1401","19041","1323","1447","587"
"8600000US75773","ZCTA5 75773","13640","779","11970","822","1670","342"
"8600000US75790","ZCTA5 75790","4154","458","3662","457","492","260"
"8600000US75831","ZCTA5 75831","5494","632","4349","593","1145","288"
"8600000US75839","ZCTA5 75839","5330","658","4608","533","722","524"
"8600000US75848","ZCTA5 75848","122","61","117","61","5","9"
"8600000US75849","ZCTA5 75849","78","39","62","32","16","23"
"8600000US75858","ZCTA5 75858","0","13","0","13","0","13"
"8600000US75904","ZCTA5 75904","34059","1234","28430","1134","5629","904"
"8600000US75932","ZCTA5 75932","1691","330","1665","323","26","43"
"8600000US75937","ZCTA5 75937","925","197","918","198","7","11"
"8600000US75956","ZCTA5 75956","8510","929","7864","954","646","279"
"8600000US75973","ZCTA5 75973","2657","305","2417","280","240","168"
"8600000US75449","ZCTA5 75449","1351","225","1279","211","72","62"
"8600000US75480","ZCTA5 75480","1857","406","1485","336","372","250"
"8600000US75459","ZCTA5 75459","5285","607","4901","649","384","170"
"8600000US75468","ZCTA5 75468","797","305","797","305","0","13"
"8600000US75475","ZCTA5 75475","148","90","107","58","41","65"
"8600000US75487","ZCTA5 75487","1987","406","1450","292","537","364"
"8600000US75490","ZCTA5 75490","2518","268","2224","268","294","131"
"8600000US75503","ZCTA5 75503","25710","1077","24893","995","817","405"
"8600000US75555","ZCTA5 75555","1672","303","1668","303","4","7"
"8600000US74966","ZCTA5 74966","3663","237","3597","241","66","39"
"8600000US74041","ZCTA5 74041","2852","237","2704","234","148","76"
"8600000US74048","ZCTA5 74048","6213","185","6008","183","205","40"
"8600000US74050","ZCTA5 74050","356","100","342","95","14","16"
"8600000US74052","ZCTA5 74052","1019","117","1003","114","16","17"
"8600000US74054","ZCTA5 74054","800","169","751","161","49","43"
"8600000US74071","ZCTA5 74071","148","43","148","43","0","9"
"8600000US74723","ZCTA5 74723","1399","138","1345","139","54","30"
"8600000US74724","ZCTA5 74724","399","89","346","83","53","45"
"8600000US74733","ZCTA5 74733","3161","336","2956","311","205","125"
"8600000US74740","ZCTA5 74740","2289","192","2188","178","101","47"
"8600000US74743","ZCTA5 74743","8397","215","7953","217","444","65"
"8600000US74755","ZCTA5 74755","111","74","111","74","0","9"
"8600000US74801","ZCTA5 74801","22194","435","20773","482","1421","224"
"8600000US74820","ZCTA5 74820","31480","347","29743","346","1737","98"
"8600000US74856","ZCTA5 74856","818","124","800","122","18","15"
"8600000US74857","ZCTA5 74857","8911","615","8580","620","331","205"
"8600000US74884","ZCTA5 74884","5731","186","5443","220","288","95"
"8600000US74901","ZCTA5 74901","1872","150","1830","153","42","28"
"8600000US74941","ZCTA5 74941","2759","225","2721","225","38","21"
"8600000US74948","ZCTA5 74948","11862","451","11372","429","490","144"
"8600000US74953","ZCTA5 74953","12052","337","10766","365","1286","166"
"8600000US74445","ZCTA5 74445","2963","277","2837","260","126","64"
"8600000US74955","ZCTA5 74955","15122","419","14501","406","621","151"
"8600000US74959","ZCTA5 74959","7150","363","6843","376","307","106"
"8600000US74960","ZCTA5 74960","13497","308","12520","313","977","140"
"8600000US74451","ZCTA5 74451","4543","647","4408","641","135","135"
"8600000US74471","ZCTA5 74471","1635","232","1485","214","150","102"
"8600000US74538","ZCTA5 74538","4105","147","3892","140","213","24"
"8600000US74540","ZCTA5 74540","214","42","214","42","0","9"
"8600000US74572","ZCTA5 74572","633","85","605","85","28","16"
"8600000US74578","ZCTA5 74578","6138","267","5905","267","233","45"
"8600000US74636","ZCTA5 74636","285","90","271","93","14","16"
"8600000US74722","ZCTA5 74722","272","77","248","75","24","25"
"8600000US74736","ZCTA5 74736","1122","165","1097","163","25","21"
"8600000US74760","ZCTA5 74760","335","81","335","81","0","9"
"8600000US74761","ZCTA5 74761","72","25","72","25","0","9"
"8600000US74833","ZCTA5 74833","834","114","811","113","23","19"
"8600000US74834","ZCTA5 74834","7712","379","7507","369","205","81"
"8600000US74844","ZCTA5 74844","406","115","403","114","3","4"
"8600000US74849","ZCTA5 74849","3061","227","2974","221","87","62"
"8600000US74850","ZCTA5 74850","327","59","321","59","6","10"
"8600000US74860","ZCTA5 74860","1784","160","1720","162","64","42"
"8600000US74868","ZCTA5 74868","13443","283","12665","262","778","92"
"8600000US74869","ZCTA5 74869","684","137","645","142","39","39"
"8600000US74878","ZCTA5 74878","1397","152","1353","151","44","27"
"8600000US74943","ZCTA5 74943","162","42","142","36","20","26"
"8600000US74954","ZCTA5 74954","5194","327","4949","338","245","86"
"8600000US74956","ZCTA5 74956","1739","192","1704","186","35","24"
"8600000US74133","ZCTA5 74133","46067","773","42121","860","3946","430"
"8600000US74135","ZCTA5 74135","20849","686","19356","686","1493","300"
"8600000US74332","ZCTA5 74332","1679","237","1607","235","72","54"
"8600000US74333","ZCTA5 74333","1129","125","1080","119","49","32"
"8600000US74338","ZCTA5 74338","5353","371","5104","342","249","97"
"8600000US74354","ZCTA5 74354","17926","199","16946","208","980","94"
"8600000US74367","ZCTA5 74367","407","90","407","90","0","9"
"8600000US74423","ZCTA5 74423","981","143","933","142","48","28"
"8600000US74425","ZCTA5 74425","1448","297","1369","291","79","43"
"8600000US74875","ZCTA5 74875","1268","194","1205","186","63","46"
"8600000US74902","ZCTA5 74902","4102","51","4042","70","60","45"
"8600000US74939","ZCTA5 74939","1164","165","1100","157","64","43"
"8600000US74951","ZCTA5 74951","1307","134","1276","133","31","18"
"8600000US74957","ZCTA5 74957","1198","142","1195","142","3","4"
"8600000US74430","ZCTA5 74430","464","63","451","62","13","11"
"8600000US74434","ZCTA5 74434","8583","529","8280","502","303","159"
"8600000US74437","ZCTA5 74437","9822","297","9556","279","266","114"
"8600000US74442","ZCTA5 74442","901","150","851","143","50","42"
"8600000US74556","ZCTA5 74556","359","74","353","75","6","8"
"8600000US74560","ZCTA5 74560","608","73","587","75","21","14"
"8600000US74561","ZCTA5 74561","1943","237","1882","227","61","38"
"8600000US74601","ZCTA5 74601","19051","421","16778","452","2273","218"
"8600000US74631","ZCTA5 74631","7482","181","6993","246","489","160"
"8600000US74632","ZCTA5 74632","599","154","587","151","12","14"
"8600000US74644","ZCTA5 74644","528","86","447","74","81","50"
"8600000US74646","ZCTA5 74646","228","135","228","135","0","9"
"8600000US74647","ZCTA5 74647","3586","178","3478","177","108","37"
"8600000US74651","ZCTA5 74651","847","130","802","121","45","32"
"8600000US74653","ZCTA5 74653","3740","69","3430","95","310","75"
"8600000US74630","ZCTA5 74630","752","165","752","165","0","9"
"8600000US74643","ZCTA5 74643","440","119","366","94","74","57"
"8600000US74764","ZCTA5 74764","3814","325","3696","327","118","67"
"8600000US76469","ZCTA5 76469","78","37","78","37","0","13"
"8600000US74826","ZCTA5 74826","1133","124","1060","112","73","42"
"8600000US74829","ZCTA5 74829","1474","290","1447","289","27","19"
"8600000US76453","ZCTA5 76453","1275","190","1192","184","83","57"
"8600000US76470","ZCTA5 76470","3479","479","3101","464","378","139"
"8600000US76481","ZCTA5 76481","255","279","141","221","114","182"
"8600000US76523","ZCTA5 76523","0","13","0","13","0","13"
"8600000US76525","ZCTA5 76525","1082","201","846","138","236","138"
"8600000US76528","ZCTA5 76528","16825","799","14599","728","2226","354"
"8600000US76301","ZCTA5 76301","15056","831","10258","781","4798","659"
"8600000US76443","ZCTA5 76443","2056","291","1898","249","158","120"
"8600000US76446","ZCTA5 76446","7686","718","5148","648","2538","546"
"8600000US76454","ZCTA5 76454","1553","326","1283","284","270","167"
"8600000US76459","ZCTA5 76459","241","99","198","82","43","52"
"8600000US76463","ZCTA5 76463","382","105","361","105","21","20"
"8600000US76466","ZCTA5 76466","244","211","244","211","0","13"
"8600000US76475","ZCTA5 76475","892","180","640","153","252","115"
"8600000US76486","ZCTA5 76486","1105","246","996","231","109","78"
"8600000US76513","ZCTA5 76513","37916","1098","27525","1318","10391","1106"
