"GEO_ID","NAME","B10051I_001E","B10051I_001M","B10051I_002E","B10051I_002M","B10051I_003E","B10051I_003M","B10051I_004E","B10051I_004M","B10051I_005E","B10051I_005M","B10051I_006E","B10051I_006M","B10051I_007E","B10051I_007M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Grandparent responsible for own grandchildren under 18 years","Margin of Error!!Total!!Grandparent responsible for own grandchildren under 18 years","Estimate!!Total!!Grandparent responsible for own grandchildren under 18 years!!30 to 59 years","Margin of Error!!Total!!Grandparent responsible for own grandchildren under 18 years!!30 to 59 years","Estimate!!Total!!Grandparent responsible for own grandchildren under 18 years!!60 years and over","Margin of Error!!Total!!Grandparent responsible for own grandchildren under 18 years!!60 years and over","Estimate!!Total!!Grandparent not responsible for own grandchildren under 18 years","Margin of Error!!Total!!Grandparent not responsible for own grandchildren under 18 years","Estimate!!Total!!Grandparent not responsible for own grandchildren under 18 years!!30 to 59 years","Margin of Error!!Total!!Grandparent not responsible for own grandchildren under 18 years!!30 to 59 years","Estimate!!Total!!Grandparent not responsible for own grandchildren under 18 years!!60 years and over","Margin of Error!!Total!!Grandparent not responsible for own grandchildren under 18 years!!60 years and over"
"8600000US11208","ZCTA5 11208","1449","260","368","125","277","98","91","64","1081","225","671","178","410","135"
"8600000US11209","ZCTA5 11209","204","115","125","106","94","99","31","39","79","56","30","38","49","44"
"8600000US11210","ZCTA5 11210","128","67","0","28","0","28","0","28","128","67","64","49","64","53"
"8600000US11211","ZCTA5 11211","1070","288","376","168","234","155","142","103","694","233","250","136","444","185"
"8600000US11212","ZCTA5 11212","476","186","142","88","116","84","26","23","334","157","194","95","140","95"
"8600000US11213","ZCTA5 11213","125","69","73","57","60","44","13","20","52","43","0","28","52","43"
"8600000US11214","ZCTA5 11214","282","139","71","68","42","56","29","38","211","112","127","95","84","63"
"8600000US11215","ZCTA5 11215","260","113","50","42","0","28","50","42","210","101","21","29","189","95"
"8600000US11216","ZCTA5 11216","25","29","13","21","13","21","0","28","12","20","12","20","0","28"
"8600000US11217","ZCTA5 11217","444","186","228","153","152","148","76","74","216","124","107","99","109","72"
"8600000US11218","ZCTA5 11218","383","189","116","128","42","60","74","73","267","140","168","135","99","70"
"8600000US11219","ZCTA5 11219","331","169","134","91","66","66","68","73","197","131","157","123","40","45"
"8600000US11220","ZCTA5 11220","1138","258","319","133","160","84","159","95","819","206","381","155","438","161"
"8600000US11221","ZCTA5 11221","1222","248","535","164","288","119","247","107","687","197","325","132","362","130"
"8600000US11222","ZCTA5 11222","120","80","6","12","6","12","0","25","114","78","56","57","58","50"
"8600000US11223","ZCTA5 11223","539","293","239","228","239","228","0","28","300","183","194","115","106","154"
"8600000US11224","ZCTA5 11224","251","124","98","85","64","67","34","48","153","103","73","73","80","79"
"8600000US11225","ZCTA5 11225","93","79","72","74","55","65","17","20","21","33","0","28","21","33"
"8600000US11226","ZCTA5 11226","675","264","205","144","75","82","130","91","470","195","279","138","191","135"
"8600000US11228","ZCTA5 11228","34","32","12","19","0","25","12","19","22","25","13","21","9","13"
"8600000US11229","ZCTA5 11229","226","125","62","53","56","52","6","9","164","95","27","31","137","86"
"8600000US11230","ZCTA5 11230","272","89","98","62","74","56","24","26","174","79","154","79","20","18"
"8600000US11231","ZCTA5 11231","171","91","41","44","10","14","31","41","130","67","79","63","51","45"
"8600000US11232","ZCTA5 11232","339","171","128","93","104","85","24","38","211","130","129","105","82","66"
"8600000US11233","ZCTA5 11233","439","127","142","77","72","53","70","61","297","105","99","71","198","85"
"8600000US11234","ZCTA5 11234","314","189","62","54","30","47","32","30","252","175","121","96","131","103"
"8600000US11235","ZCTA5 11235","172","104","112","86","112","86","0","28","60","51","24","29","36","43"
"8600000US11236","ZCTA5 11236","218","122","73","61","13","14","60","59","145","72","62","56","83","44"
"8600000US11237","ZCTA5 11237","1286","286","250","121","141","95","109","83","1036","267","605","202","431","181"
"8600000US11238","ZCTA5 11238","53","64","0","28","0","28","0","28","53","64","38","63","15","21"
"8600000US11239","ZCTA5 11239","288","273","288","273","0","19","288","273","0","19","0","19","0","19"
"8600000US11351","ZCTA5 11351","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US11354","ZCTA5 11354","622","276","84","93","23","38","61","61","538","269","346","239","192","87"
"8600000US11355","ZCTA5 11355","280","135","31","34","0","28","31","34","249","130","169","111","80","72"
"8600000US11356","ZCTA5 11356","293","158","111","97","78","88","33","43","182","126","68","55","114","121"
"8600000US11357","ZCTA5 11357","92","90","0","25","0","25","0","25","92","90","16","24","76","88"
"8600000US11358","ZCTA5 11358","204","102","49","41","23","29","26","26","155","85","55","48","100","73"
"8600000US11359","ZCTA5 11359","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US11360","ZCTA5 11360","0","19","0","19","0","19","0","19","0","19","0","19","0","19"
"8600000US11361","ZCTA5 11361","94","46","31","32","18","25","13","21","63","34","32","26","31","19"
"8600000US11362","ZCTA5 11362","0","19","0","19","0","19","0","19","0","19","0","19","0","19"
"8600000US11363","ZCTA5 11363","0","17","0","17","0","17","0","17","0","17","0","17","0","17"
"8600000US11364","ZCTA5 11364","121","84","31","34","31","34","0","25","90","57","16","25","74","53"
"8600000US11365","ZCTA5 11365","476","277","85","68","7","13","78","68","391","256","33","52","358","250"
"8600000US11366","ZCTA5 11366","55","48","0","19","0","19","0","19","55","48","34","36","21","32"
"8600000US11367","ZCTA5 11367","143","120","27","42","0","25","27","42","116","113","29","34","87","102"
"8600000US11368","ZCTA5 11368","2798","592","947","355","643","281","304","187","1851","401","1018","303","833","213"
"8600000US11369","ZCTA5 11369","1010","228","120","60","60","49","60","39","890","214","317","142","573","197"
"8600000US11370","ZCTA5 11370","252","105","28","26","7","11","21","23","224","96","120","75","104","57"
"8600000US11371","ZCTA5 11371","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US11372","ZCTA5 11372","919","367","483","305","86","87","397","261","436","187","122","106","314","162"
"8600000US11373","ZCTA5 11373","1695","452","326","131","213","119","113","77","1369","407","599","274","770","241"
"8600000US11374","ZCTA5 11374","115","86","15","23","15","23","0","25","100","81","21","24","79","76"
"8600000US11375","ZCTA5 11375","124","86","0","28","0","28","0","28","124","86","51","55","73","71"
"8600000US11377","ZCTA5 11377","842","247","466","185","6","11","460","186","376","143","103","95","273","120"
"8600000US11378","ZCTA5 11378","361","124","33","30","33","30","0","25","328","125","120","75","208","105"
"8600000US11379","ZCTA5 11379","148","76","20","26","15","25","5","9","128","74","16","19","112","70"
"8600000US11385","ZCTA5 11385","1423","290","358","167","142","94","216","117","1065","223","601","201","464","160"
"8600000US11411","ZCTA5 11411","44","41","32","37","32","37","0","22","12","19","0","22","12","19"
"8600000US11412","ZCTA5 11412","85","65","6","10","0","25","6","10","79","64","34","35","45","36"
"8600000US11413","ZCTA5 11413","34","27","4","6","4","6","0","25","30","27","15","18","15","16"
"8600000US11414","ZCTA5 11414","130","105","0","22","0","22","0","22","130","105","88","92","42","54"
"8600000US11415","ZCTA5 11415","96","93","23","32","0","19","23","32","73","91","26","42","47","51"
"8600000US11416","ZCTA5 11416","423","129","119","55","58","30","61","46","304","116","154","78","150","68"
"8600000US11417","ZCTA5 11417","462","156","55","38","36","32","19","19","407","145","126","76","281","116"
"8600000US11418","ZCTA5 11418","575","191","89","57","60","46","29","29","486","162","235","111","251","89"
"8600000US11419","ZCTA5 11419","488","148","150","81","62","34","88","79","338","122","171","76","167","76"
"8600000US11420","ZCTA5 11420","440","186","133","137","40","32","93","131","307","133","115","63","192","112"
"8600000US11421","ZCTA5 11421","940","209","98","63","39","28","59","56","842","205","418","186","424","131"
"8600000US11422","ZCTA5 11422","116","72","21","24","21","24","0","25","95","64","22","23","73","65"
"8600000US11423","ZCTA5 11423","154","77","16","20","16","20","0","25","138","71","75","48","63","46"
"8600000US11424","ZCTA5 11424","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US11425","ZCTA5 11425","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US11426","ZCTA5 11426","86","71","0","22","0","22","0","22","86","71","13","23","73","60"
"8600000US11427","ZCTA5 11427","19","18","0","22","0","22","0","22","19","18","9","14","10","12"
"8600000US11428","ZCTA5 11428","374","181","34","39","8","13","26","35","340","183","91","68","249","173"
"8600000US11429","ZCTA5 11429","222","108","94","64","50","46","44","45","128","96","42","36","86","91"
"8600000US11430","ZCTA5 11430","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US11432","ZCTA5 11432","487","198","85","89","80","87","5","8","402","179","153","93","249","153"
"8600000US11433","ZCTA5 11433","449","290","55","55","24","40","31","36","394","278","222","157","172","141"
"8600000US11434","ZCTA5 11434","128","69","30","28","18","19","12","19","98","54","54","59","44","32"
"8600000US11435","ZCTA5 11435","636","258","10","14","0","28","10","14","626","256","373","222","253","126"
"8600000US11436","ZCTA5 11436","187","80","26","22","6","10","20","23","161","73","72","45","89","63"
"8600000US11451","ZCTA5 11451","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US11501","ZCTA5 11501","76","66","51","59","0","19","51","59","25","50","0","19","25","50"
"8600000US11507","ZCTA5 11507","11","17","0","17","0","17","0","17","11","17","0","17","11","17"
"8600000US11509","ZCTA5 11509","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US11510","ZCTA5 11510","343","148","49","42","49","42","0","25","294","144","175","126","119","70"
"8600000US11514","ZCTA5 11514","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US11516","ZCTA5 11516","0","17","0","17","0","17","0","17","0","17","0","17","0","17"
"8600000US11518","ZCTA5 11518","0","19","0","19","0","19","0","19","0","19","0","19","0","19"
"8600000US11520","ZCTA5 11520","778","199","12","18","0","25","12","18","766","196","379","131","387","156"
"8600000US11530","ZCTA5 11530","0","22","0","22","0","22","0","22","0","22","0","22","0","22"
"8600000US11542","ZCTA5 11542","79","96","0","22","0","22","0","22","79","96","10","14","69","95"
"8600000US11545","ZCTA5 11545","76","79","0","19","0","19","0","19","76","79","53","74","23","20"
"8600000US11547","ZCTA5 11547","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US11548","ZCTA5 11548","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US11549","ZCTA5 11549","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US11550","ZCTA5 11550","1037","261","196","122","150","113","46","43","841","237","539","187","302","146"
"8600000US11552","ZCTA5 11552","212","112","0","22","0","22","0","22","212","112","12","23","200","115"
"8600000US11553","ZCTA5 11553","365","141","23","25","14","23","9","14","342","138","160","114","182","94"
"8600000US11554","ZCTA5 11554","111","79","0","25","0","25","0","25","111","79","0","25","111","79"
"8600000US11556","ZCTA5 11556","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US11557","ZCTA5 11557","53","71","0","17","0","17","0","17","53","71","29","38","24","65"
"8600000US11558","ZCTA5 11558","44","42","0","17","0","17","0","17","44","42","0","17","44","42"
"8600000US11559","ZCTA5 11559","6","11","0","17","0","17","0","17","6","11","6","11","0","17"
"8600000US11560","ZCTA5 11560","0","17","0","17","0","17","0","17","0","17","0","17","0","17"
"8600000US11561","ZCTA5 11561","111","91","0","25","0","25","0","25","111","91","45","62","66","78"
"8600000US11563","ZCTA5 11563","151","162","0","22","0","22","0","22","151","162","35","41","116","159"
"8600000US11565","ZCTA5 11565","75","79","0","17","0","17","0","17","75","79","17","18","58","80"
"8600000US11566","ZCTA5 11566","7","10","0","25","0","25","0","25","7","10","0","25","7","10"
"8600000US11568","ZCTA5 11568","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US11569","ZCTA5 11569","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US11570","ZCTA5 11570","222","101","0","22","0","22","0","22","222","101","68","66","154","75"
"8600000US11572","ZCTA5 11572","52","35","27","33","14","17","13","16","25","34","12","17","13","18"
"8600000US11575","ZCTA5 11575","194","95","45","43","38","40","7","12","149","74","108","65","41","54"
"8600000US11576","ZCTA5 11576","0","19","0","19","0","19","0","19","0","19","0","19","0","19"
"8600000US11577","ZCTA5 11577","0","19","0","19","0","19","0","19","0","19","0","19","0","19"
"8600000US11579","ZCTA5 11579","0","17","0","17","0","17","0","17","0","17","0","17","0","17"
"8600000US11580","ZCTA5 11580","728","264","185","185","88","91","97","100","543","203","219","107","324","152"
"8600000US11581","ZCTA5 11581","132","70","18","28","18","28","0","22","114","64","53","46","61","54"
"8600000US11590","ZCTA5 11590","452","159","44","45","44","45","0","25","408","147","281","125","127","83"
"8600000US11596","ZCTA5 11596","0","19","0","19","0","19","0","19","0","19","0","19","0","19"
"8600000US11598","ZCTA5 11598","4","23","0","19","0","19","0","19","4","23","4","23","0","19"
"8600000US11691","ZCTA5 11691","676","314","320","219","124","110","196","167","356","171","168","117","188","136"
"8600000US11692","ZCTA5 11692","196","121","40","57","40","57","0","22","156","90","119","91","37","62"
"8600000US11693","ZCTA5 11693","171","140","155","131","17","20","138","130","16","30","0","19","16","30"
"8600000US11694","ZCTA5 11694","75","71","34","55","0","22","34","55","41","44","23","34","18","30"
"8600000US11697","ZCTA5 11697","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US11701","ZCTA5 11701","216","96","0","22","0","22","0","22","216","96","149","116","67","73"
"8600000US11702","ZCTA5 11702","0","19","0","19","0","19","0","19","0","19","0","19","0","19"
"8600000US11703","ZCTA5 11703","123","71","0","19","0","19","0","19","123","71","92","64","31","34"
"8600000US11704","ZCTA5 11704","310","141","18","27","18","27","0","25","292","139","152","98","140","83"
"8600000US11705","ZCTA5 11705","0","17","0","17","0","17","0","17","0","17","0","17","0","17"
"8600000US11706","ZCTA5 11706","1317","331","345","157","225","152","120","115","972","290","653","248","319","129"
"8600000US11709","ZCTA5 11709","44","43","0","17","0","17","0","17","44","43","11","18","33","41"
"8600000US11710","ZCTA5 11710","109","94","19","24","0","25","19","24","90","91","16","27","74","84"
"8600000US11713","ZCTA5 11713","21","25","0","17","0","17","0","17","21","25","21","25","0","17"
"8600000US11714","ZCTA5 11714","51","61","0","22","0","22","0","22","51","61","0","22","51","61"
"8600000US11715","ZCTA5 11715","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US11716","ZCTA5 11716","77","67","77","67","0","17","77","67","0","17","0","17","0","17"
"8600000US11717","ZCTA5 11717","2158","342","301","125","199","96","102","65","1857","341","996","271","861","189"
"8600000US11718","ZCTA5 11718","6","9","0","12","0","12","0","12","6","9","0","12","6","9"
"8600000US11719","ZCTA5 11719","11","17","0","12","0","12","0","12","11","17","0","12","11","17"
"8600000US11720","ZCTA5 11720","140","102","25","28","25","28","0","22","115","95","42","46","73","86"
"8600000US11721","ZCTA5 11721","26","28","12","18","0","17","12","18","14","21","0","17","14","21"
"8600000US11722","ZCTA5 11722","555","204","93","66","48","45","45","39","462","196","231","153","231","134"
"8600000US11724","ZCTA5 11724","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US11725","ZCTA5 11725","22","25","10","16","0","22","10","16","12","20","0","22","12","20"
"8600000US11726","ZCTA5 11726","407","166","53","48","0","22","53","48","354","156","241","161","113","98"
"8600000US11727","ZCTA5 11727","272","209","12","19","12","19","0","22","260","208","186","166","74","120"
"8600000US11729","ZCTA5 11729","263","127","91","71","44","50","47","56","172","81","97","70","75","66"
"8600000US11730","ZCTA5 11730","0","19","0","19","0","19","0","19","0","19","0","19","0","19"
"8600000US11731","ZCTA5 11731","51","48","6","10","6","10","0","25","45","47","23","32","22","34"
"8600000US11732","ZCTA5 11732","38","43","0","12","0","12","0","12","38","43","0","12","38","43"
"8600000US11733","ZCTA5 11733","0","19","0","19","0","19","0","19","0","19","0","19","0","19"
"8600000US11735","ZCTA5 11735","157","88","13","18","13","18","0","25","144","87","63","36","81","69"
"8600000US11738","ZCTA5 11738","136","119","31","50","0","19","31","50","105","111","73","104","32","35"
"8600000US11739","ZCTA5 11739","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US11740","ZCTA5 11740","41","41","0","17","0","17","0","17","41","41","27","35","14","21"
"8600000US11741","ZCTA5 11741","101","80","0","22","0","22","0","22","101","80","30","35","71","73"
"8600000US11742","ZCTA5 11742","86","87","11","19","11","19","0","19","75","82","0","19","75","82"
"8600000US11743","ZCTA5 11743","30","42","0","25","0","25","0","25","30","42","0","25","30","42"
"8600000US11746","ZCTA5 11746","655","278","74","85","43","78","31","38","581","269","281","236","300","166"
