"GEO_ID","NAME","B08105I_001E","B08105I_001M","B08105I_002E","B08105I_002M","B08105I_003E","B08105I_003M","B08105I_004E","B08105I_004M","B08105I_005E","B08105I_005M","B08105I_006E","B08105I_006M","B08105I_007E","B08105I_007M"
"8600000US97493","ZCTA5 97493","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US97603","ZCTA5 97603","1312","219","1004","211","279","121","19","43","0","22","4","9","6","10"
"8600000US97604","ZCTA5 97604","82","90","27","61","0","12","26","60","0","12","29","67","0","12"
"8600000US97633","ZCTA5 97633","197","83","148","68","25","29","0","12","8","12","0","12","16","25"
"8600000US97711","ZCTA5 97711","2","3","0","12","0","12","0","12","2","3","0","12","0","12"
"8600000US97909","ZCTA5 97909","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US97920","ZCTA5 97920","4","7","4","7","0","12","0","12","0","12","0","12","0","12"
"8600000US97233","ZCTA5 97233","4318","640","2737","415","783","266","590","221","60","70","31","29","117","94"
"8600000US97236","ZCTA5 97236","2473","585","1118","264","589","262","498","214","158","230","36","41","74","71"
"8600000US97305","ZCTA5 97305","7456","938","5138","790","1963","658","179","131","27","40","120","97","29","36"
"8600000US97329","ZCTA5 97329","31","38","31","38","0","12","0","12","0","12","0","12","0","12"
"8600000US97341","ZCTA5 97341","78","71","31","40","28","43","0","12","19","29","0","12","0","12"
"8600000US97343","ZCTA5 97343","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US97347","ZCTA5 97347","13","9","11","8","2","3","0","12","0","12","0","12","0","12"
"8600000US97348","ZCTA5 97348","3","7","0","12","3","7","0","12","0","12","0","12","0","12"
"8600000US97364","ZCTA5 97364","6","8","3","5","0","12","0","12","0","12","2","5","1","3"
"8600000US97390","ZCTA5 97390","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US97396","ZCTA5 97396","54","41","47","39","7","12","0","12","0","12","0","12","0","12"
"8600000US97406","ZCTA5 97406","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US97408","ZCTA5 97408","318","191","171","131","26","33","0","19","0","19","30","41","91","95"
"8600000US97008","ZCTA5 97008","2617","514","1365","358","635","366","328","189","40","54","158","128","91","75"
"8600000US97020","ZCTA5 97020","89","62","85","63","4","6","0","12","0","12","0","12","0","12"
"8600000US97026","ZCTA5 97026","1227","333","936","282","178","92","3","6","32","45","69","53","9","14"
"8600000US97027","ZCTA5 97027","573","225","370","152","32","49","16","28","8","15","9","15","138","192"
"8600000US97045","ZCTA5 97045","1420","356","934","227","152","89","16","27","158","181","63","80","97","71"
"8600000US97050","ZCTA5 97050","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US97062","ZCTA5 97062","2436","310","1558","264","346","163","210","117","123","78","63","57","136","84"
"8600000US97068","ZCTA5 97068","761","202","594","174","88","66","13","21","20","31","0","22","46","51"
"8600000US97070","ZCTA5 97070","1254","278","846","247","160","117","0","22","43","44","118","144","87","68"
"8600000US97071","ZCTA5 97071","6219","633","4072","524","1527","403","123","107","160","118","237","114","100","91"
"8600000US97102","ZCTA5 97102","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US97108","ZCTA5 97108","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US97117","ZCTA5 97117","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US97121","ZCTA5 97121","65","76","57","74","8","13","0","12","0","12","0","12","0","12"
"8600000US97124","ZCTA5 97124","4821","760","3631","625","530","204","334","178","128","117","76","64","122","92"
"8600000US97128","ZCTA5 97128","3270","411","2178","324","746","323","29","51","95","60","87","89","135","86"
"8600000US97135","ZCTA5 97135","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US97136","ZCTA5 97136","14","18","14","18","0","12","0","12","0","12","0","12","0","12"
"8600000US97009","ZCTA5 97009","277","119","165","118","95","66","0","17","0","17","0","17","17","27"
"8600000US97014","ZCTA5 97014","34","35","34","35","0","12","0","12","0","12","0","12","0","12"
"8600000US97030","ZCTA5 97030","3376","584","1844","399","699","276","525","213","201","126","81","72","26","41"
"8600000US97039","ZCTA5 97039","4","8","4","8","0","12","0","12","0","12","0","12","0","12"
"8600000US97042","ZCTA5 97042","113","149","62","72","51","79","0","12","0","12","0","12","0","12"
"8600000US97049","ZCTA5 97049","11","18","11","18","0","12","0","12","0","12","0","12","0","12"
"8600000US97054","ZCTA5 97054","9","14","0","12","9","14","0","12","0","12","0","12","0","12"
"8600000US97118","ZCTA5 97118","13","15","10","11","0","12","0","12","2","10","0","12","1","2"
"8600000US97141","ZCTA5 97141","736","153","605","166","71","60","0","19","59","83","0","19","1","2"
"8600000US97149","ZCTA5 97149","74","102","74","102","0","12","0","12","0","12","0","12","0","12"
"8600000US97201","ZCTA5 97201","935","245","170","82","20","31","253","170","426","183","54","46","12","13"
"8600000US97216","ZCTA5 97216","1139","291","839","282","93","66","158","70","28","31","15","24","6","16"
"8600000US97331","ZCTA5 97331","91","73","22","32","0","12","0","12","40","40","0","12","29","30"
"8600000US97358","ZCTA5 97358","155","186","155","186","0","12","0","12","0","12","0","12","0","12"
"8600000US97034","ZCTA5 97034","357","127","149","61","39","45","53","52","32","49","22","35","62","50"
"8600000US97103","ZCTA5 97103","576","170","460","134","78","69","0","19","32","32","6","8","0","19"
"8600000US97048","ZCTA5 97048","217","119","114","95","12","18","0","17","91","132","0","17","0","17"
"8600000US97056","ZCTA5 97056","245","124","82","67","122","92","0","19","0","19","0","19","41","68"
"8600000US97080","ZCTA5 97080","2347","548","1597","450","359","174","140","83","202","128","28","34","21","27"
"8600000US97110","ZCTA5 97110","104","70","23","26","19","19","0","12","56","44","6","9","0","12"
"8600000US99927","ZCTA5 99927","0","9","0","9","0","9","0","9","0","9","0","9","0","9"
"8600000US99830","ZCTA5 99830","0","9","0","9","0","9","0","9","0","9","0","9","0","9"
"8600000US99008","ZCTA5 99008","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US99025","ZCTA5 99025","28","45","28","45","0","12","0","12","0","12","0","12","0","12"
"8600000US99026","ZCTA5 99026","98","74","98","74","0","17","0","17","0","17","0","17","0","17"
"8600000US99031","ZCTA5 99031","22","28","22","28","0","12","0","12","0","12","0","12","0","12"
"8600000US99032","ZCTA5 99032","15","13","15","13","0","12","0","12","0","12","0","12","0","12"
"8600000US99102","ZCTA5 99102","2","4","2","4","0","12","0","12","0","12","0","12","0","12"
"8600000US99105","ZCTA5 99105","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US99116","ZCTA5 99116","20","17","19","15","1","5","0","12","0","12","0","12","0","12"
"8600000US99121","ZCTA5 99121","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US99122","ZCTA5 99122","26","21","26","21","0","12","0","12","0","12","0","12","0","12"
"8600000US99134","ZCTA5 99134","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US99138","ZCTA5 99138","6","11","0","12","0","12","0","12","0","12","0","12","6","11"
"8600000US99154","ZCTA5 99154","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US99208","ZCTA5 99208","1221","260","880","238","161","74","0","28","50","49","33","44","97","78"
"8600000US99320","ZCTA5 99320","881","208","720","199","131","100","8","14","13","24","0","17","9","15"
"8600000US99321","ZCTA5 99321","357","314","110","116","247","220","0","12","0","12","0","12","0","12"
"8600000US99324","ZCTA5 99324","900","280","794","262","48","43","0","17","48","55","0","17","10","19"
"8600000US99328","ZCTA5 99328","157","67","35","26","0","12","0","12","122","83","0","12","0","12"
"8600000US99338","ZCTA5 99338","591","192","447","175","66","66","47","52","0","19","0","19","31","49"
"8600000US99362","ZCTA5 99362","3634","400","2174","294","1022","237","16","25","193","96","57","52","172","99"
"8600000US99401","ZCTA5 99401","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US99402","ZCTA5 99402","17","20","8","13","9","14","0","12","0","12","0","12","0","12"
"8600000US99504","ZCTA5 99504","2102","452","1828","472","140","93","72","86","10","15","52","44","0","20"
"8600000US99550","ZCTA5 99550","2","5","2","5","0","9","0","9","0","9","0","9","0","9"
"8600000US99572","ZCTA5 99572","3","6","0","9","0","9","0","9","3","6","0","9","0","9"
"8600000US99587","ZCTA5 99587","31","36","30","36","0","9","1","2","0","9","0","9","0","9"
"8600000US99591","ZCTA5 99591","2","3","2","3","0","9","0","9","0","9","0","9","0","9"
"8600000US99603","ZCTA5 99603","231","71","118","46","54","33","6","8","39","27","10","12","4","7"
"8600000US99624","ZCTA5 99624","3","5","0","9","0","9","0","9","0","9","3","5","0","9"
"8600000US99626","ZCTA5 99626","0","9","0","9","0","9","0","9","0","9","0","9","0","9"
"8600000US99705","ZCTA5 99705","566","249","413","216","153","132","0","17","0","17","0","17","0","17"
"8600000US99721","ZCTA5 99721","2","3","0","9","1","2","0","9","1","3","0","9","0","9"
"8600000US99722","ZCTA5 99722","0","9","0","9","0","9","0","9","0","9","0","9","0","9"
"8600000US99739","ZCTA5 99739","0","9","0","9","0","9","0","9","0","9","0","9","0","9"
"8600000US99742","ZCTA5 99742","2","3","0","9","0","9","0","9","0","9","2","3","0","9"
"8600000US99759","ZCTA5 99759","0","9","0","9","0","9","0","9","0","9","0","9","0","9"
"8600000US99761","ZCTA5 99761","0","9","0","9","0","9","0","9","0","9","0","9","0","9"
"8600000US99765","ZCTA5 99765","0","9","0","9","0","9","0","9","0","9","0","9","0","9"
"8600000US99767","ZCTA5 99767","3","4","0","9","0","9","0","9","3","4","0","9","0","9"
"8600000US99771","ZCTA5 99771","0","9","0","9","0","9","0","9","0","9","0","9","0","9"
"8600000US99632","ZCTA5 99632","37","79","0","9","0","9","0","9","37","79","0","9","0","9"
"8600000US99649","ZCTA5 99649","0","9","0","9","0","9","0","9","0","9","0","9","0","9"
"8600000US99650","ZCTA5 99650","0","9","0","9","0","9","0","9","0","9","0","9","0","9"
"8600000US99652","ZCTA5 99652","41","32","41","32","0","9","0","9","0","9","0","9","0","9"
"8600000US99653","ZCTA5 99653","0","9","0","9","0","9","0","9","0","9","0","9","0","9"
"8600000US99661","ZCTA5 99661","52","34","12","11","0","9","0","9","35","29","0","9","5","11"
"8600000US99664","ZCTA5 99664","52","54","8","14","0","9","0","9","44","53","0","9","0","9"
"8600000US99712","ZCTA5 99712","268","168","223","169","45","77","0","15","0","15","0","15","0","15"
"8600000US99729","ZCTA5 99729","0","9","0","9","0","9","0","9","0","9","0","9","0","9"
"8600000US99732","ZCTA5 99732","0","9","0","9","0","9","0","9","0","9","0","9","0","9"
"8600000US99736","ZCTA5 99736","0","9","0","9","0","9","0","9","0","9","0","9","0","9"
"8600000US99740","ZCTA5 99740","0","9","0","9","0","9","0","9","0","9","0","9","0","9"
"8600000US99747","ZCTA5 99747","0","9","0","9","0","9","0","9","0","9","0","9","0","9"
"8600000US99741","ZCTA5 99741","3","4","3","4","0","9","0","9","0","9","0","9","0","9"
"8600000US99744","ZCTA5 99744","0","9","0","9","0","9","0","9","0","9","0","9","0","9"
"8600000US99745","ZCTA5 99745","0","9","0","9","0","9","0","9","0","9","0","9","0","9"
"8600000US99748","ZCTA5 99748","0","9","0","9","0","9","0","9","0","9","0","9","0","9"
"8600000US97114","ZCTA5 97114","350","113","160","64","168","86","0","17","0","17","0","17","22","20"
"8600000US97122","ZCTA5 97122","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US97210","ZCTA5 97210","479","151","248","122","28","31","66","62","44","52","43","50","50","56"
"8600000US97225","ZCTA5 97225","963","304","419","179","220","133","164","91","83","102","0","22","77","56"
"8600000US97481","ZCTA5 97481","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US97504","ZCTA5 97504","2263","407","1891","367","135","75","67","72","41","49","22","27","107","70"
"8600000US97539","ZCTA5 97539","63","90","1","2","0","12","1","2","0","12","0","12","61","90"
"8600000US97624","ZCTA5 97624","98","88","77","81","15","24","3","7","3","5","0","12","0","12"
"8600000US97634","ZCTA5 97634","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US97636","ZCTA5 97636","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US97638","ZCTA5 97638","49","46","49","46","0","12","0","12","0","12","0","12","0","12"
"8600000US97702","ZCTA5 97702","1552","417","1242","392","213","156","0","25","0","25","35","60","62","56"
"8600000US97751","ZCTA5 97751","8","15","0","12","0","12","0","12","8","15","0","12","0","12"
"8600000US96008","ZCTA5 96008","23","29","17","27","6","9","0","12","0","12","0","12","0","12"
"8600000US96014","ZCTA5 96014","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US96016","ZCTA5 96016","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US96017","ZCTA5 96017","1","3","1","3","0","12","0","12","0","12","0","12","0","12"
"8600000US96020","ZCTA5 96020","68","42","47","33","15","23","0","12","0","12","0","12","6","9"
"8600000US96031","ZCTA5 96031","2","3","0","12","2","3","0","12","0","12","0","12","0","12"
"8600000US96056","ZCTA5 96056","27","42","23","41","0","12","0","12","0","12","0","12","4","6"
"8600000US96057","ZCTA5 96057","68","48","28","29","6","10","1","2","10","23","0","12","23","24"
"8600000US96059","ZCTA5 96059","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US96069","ZCTA5 96069","9","10","5","6","4","7","0","12","0","12","0","12","0","12"
"8600000US96130","ZCTA5 96130","200","159","148","119","22","25","6","10","15","21","0","23","9","11"
"8600000US96136","ZCTA5 96136","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US96150","ZCTA5 96150","3255","376","2268","337","369","174","150","105","251","125","68","46","149","89"
"8600000US96713","ZCTA5 96713","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US96729","ZCTA5 96729","10","9","10","9","0","11","0","11","0","11","0","11","0","11"
"8600000US96762","ZCTA5 96762","201","94","56","54","32","38","11","17","60","47","39","37","3","7"
"8600000US96773","ZCTA5 96773","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US96783","ZCTA5 96783","52","45","52","45","0","11","0","11","0","11","0","11","0","11"
"8600000US96792","ZCTA5 96792","2763","363","1816","321","403","133","447","159","36","20","32","32","29","28"
"8600000US96064","ZCTA5 96064","183","73","132","57","34","24","10","11","0","12","5","6","2","3"
"8600000US96073","ZCTA5 96073","43","34","37","32","6","9","0","12","0","12","0","12","0","12"
"8600000US96087","ZCTA5 96087","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US96092","ZCTA5 96092","52","47","33","36","0","12","0","12","0","12","0","12","19","43"
"8600000US96114","ZCTA5 96114","19","23","16","20","3","7","0","12","0","12","0","12","0","12"
"8600000US96124","ZCTA5 96124","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US96140","ZCTA5 96140","55","62","55","62","0","12","0","12","0","12","0","12","0","12"
"8600000US96141","ZCTA5 96141","2","5","2","5","0","12","0","12","0","12","0","12","0","12"
"8600000US96142","ZCTA5 96142","15","23","0","12","0","12","0","12","0","12","0","12","15","23"
"8600000US96143","ZCTA5 96143","399","215","291","201","52","67","56","66","0","12","0","12","0","12"
"8600000US96161","ZCTA5 96161","1599","271","989","292","315","222","0","19","67","103","149","176","79","78"
"8600000US96704","ZCTA5 96704","268","154","241","150","27","43","0","15","0","15","0","15","0","15"
"8600000US96716","ZCTA5 96716","152","67","126","57","13","20","0","11","0","11","0","11","13","21"
"8600000US96720","ZCTA5 96720","1623","331","1243","295","298","112","28","42","13","19","0","23","41","46"
"8600000US96725","ZCTA5 96725","179","120","127","108","7","13","0","11","14","22","0","11","31","29"
"8600000US96732","ZCTA5 96732","1132","416","774","387","279","149","43","69","32","34","4","10","0","20"
"8600000US96734","ZCTA5 96734","2885","356","1596","224","482","144","79","50","438","176","189","102","101","70"
